x,t=9.00e+03s,t=2.16e+04s,t=8.28e+04s,t=1.09e+05s,t=1.72e+05s,t=2.44e+05s,t=3.60e+05s
5.944789579158316810e-04,6.095892154129181082e+19,6.201999753617018061e+19,6.203576746531137126e+19,6.203704785192082637e+19,6.203922641396983398e+19,3.973815630928343040e+18,2.584068823761191936e+18
5.928857715430861739e-04,6.078551531140462182e+19,6.185292104708313907e+19,6.186879669451728486e+19,6.187008694830487962e+19,6.187228237862208307e+19,4.003948359824280064e+18,2.603643023663255040e+18
5.960721442885771881e-04,6.113236978517039514e+19,6.218707438680684134e+19,6.220273823364712858e+19,6.220400875174579405e+19,6.220617044513514291e+19,3.943681719987798528e+18,2.564493809448191488e+18
5.944789579158316810e-04,6.095892154129217946e+19,6.201999753617027072e+19,6.203576746531142042e+19,6.203704785192091648e+19,6.203922641396988314e+19,3.973815630928348160e+18,2.584068823761194496e+18
5.976653306613226952e-04,6.130585979102829773e+19,6.235415159674260685e+19,6.236970899948440781e+19,6.237096964773765939e+19,6.237311447209805414e+19,3.913546635813680128e+18,2.544917986942169600e+18
5.960721442885771881e-04,6.113236978517076378e+19,6.218707438680689050e+19,6.220273823364717773e+19,6.220400875174583501e+19,6.220617044513521664e+19,3.943681719987800576e+18,2.564493809448194560e+18
5.992585170340682024e-04,6.147939130520283546e+19,6.252122916372526694e+19,6.253667976278738534e+19,6.253793053988003021e+19,6.254005849482063872e+19,3.883410387214952448e+18,2.525341362461432832e+18
5.976653306613226952e-04,6.130585979102864998e+19,6.235415159674267238e+19,6.236970899948447334e+19,6.237096964773767578e+19,6.237311447209810330e+19,3.913546635813684736e+18,2.544917986942172160e+18
6.008517034068136010e-04,6.165296407240475443e+19,6.268830708546139750e+19,6.270365052351315149e+19,6.270489142814907597e+19,6.270700251327392973e+19,3.853272982997598208e+18,2.505763942223968768e+18
5.992585170340682024e-04,6.147939130520318771e+19,6.252122916372533248e+19,6.253667976278745088e+19,6.253793053988009574e+19,6.254005849482069606e+19,3.883410387214953984e+18,2.525341362461433856e+18
6.024448897795591082e-04,6.182657783570869453e+19,6.285538535964741632e+19,6.287062128162008269e+19,6.287185231250626970e+19,6.287394652742485606e+19,3.823134431966210560e+18,2.486185732449169920e+18
6.008517034068136010e-04,6.165296407240509850e+19,6.268830708546143846e+19,6.270365052351316787e+19,6.270489142814905139e+19,6.270700251327397069e+19,3.853272982997602304e+18,2.505763942223969280e+18
6.040380761523046153e-04,6.200023233657392333e+19,6.302246398397169664e+19,6.303759203706810368e+19,6.303881319291088896e+19,6.304089053723434189e+19,3.792994742923141120e+18,2.466606739354870784e+18
6.024448897795591082e-04,6.182657783570910413e+19,6.285538535964746547e+19,6.287062128162011546e+19,6.287185231250632704e+19,6.287394652742496256e+19,3.823134431966216192e+18,2.486185732449172480e+18
6.056312625250501224e-04,6.217392731485236429e+19,6.318954295611459994e+19,6.320456278981405901e+19,6.320577406933656371e+19,6.320783454267126579e+19,3.762853924669744128e+18,2.447026969161655808e+18
6.040380761523046153e-04,6.200023233657431654e+19,6.302246398397180314e+19,6.303759203706817741e+19,6.303881319291097907e+19,6.304089053723443200e+19,3.792994742923145216e+18,2.466606739354872832e+18
6.072244488977956295e-04,6.234766250881036288e+19,6.335662227374918042e+19,6.337153353981613670e+19,6.337273494175811174e+19,6.337477854371979264e+19,3.732711986004107776e+18,2.427446428089653760e+18
6.056312625250501224e-04,6.217392731485272474e+19,6.318954295611470643e+19,6.320456278981412454e+19,6.320577406933662925e+19,6.320783454267129856e+19,3.762853924669748736e+18,2.447026969161657856e+18
6.088176352705411366e-04,6.252143765512734310e+19,6.352370193450631987e+19,6.353850428703676006e+19,6.353969581013929165e+19,6.354172254035308544e+19,3.702568935722537984e+18,2.407865122359705088e+18
6.072244488977956295e-04,6.234766250881074790e+19,6.335662227374927053e+19,6.337153353981621862e+19,6.337273494175819366e+19,6.337477854371980083e+19,3.732711986004110848e+18,2.427446428089655808e+18
6.104108216432866437e-04,6.269525248890394214e+19,6.369078193603038413e+19,6.370547503143061094e+19,6.370665667445012070e+19,6.370866653254540493e+19,3.672424782618976256e+18,2.388283058191757824e+18
6.088176352705411366e-04,6.252143765512774451e+19,6.352370193450636902e+19,6.353850428703682560e+19,6.353969581013930803e+19,6.354172254035315917e+19,3.702568935722543616e+18,2.407865122359706624e+18
6.120040080160320424e-04,6.286910674368512000e+19,6.385786227594439885e+19,6.387244577295376384e+19,6.387361753466468762e+19,6.387561052025913344e+19,3.642279535486480896e+18,2.368700241807147520e+18
6.104108216432866437e-04,6.269525248890436813e+19,6.369078193603044147e+19,6.370547503143063552e+19,6.370665667445016166e+19,6.370866653254545408e+19,3.672424782618981376e+18,2.388283058191760384e+18
6.135971943887775495e-04,6.304300015143322419e+19,6.402494295186331238e+19,6.403941651156778189e+19,6.404057839075291955e+19,6.404255450347520000e+19,3.612133203116027392e+18,2.349116679428250112e+18
6.120040080160320424e-04,6.286910674368543130e+19,6.385786227594442342e+19,6.387244577295376384e+19,6.387361753466469581e+19,6.387561052025910886e+19,3.642279535486483968e+18,2.368700241807150080e+18
6.151903807615230566e-04,6.321693244259164160e+19,6.419202396137832448e+19,6.420638724723002573e+19,6.420753924268838912e+19,6.420949848216637440e+19,3.581985794295971328e+18,2.329532377276984320e+18
6.135971943887775495e-04,6.304300015143354368e+19,6.402494295186336154e+19,6.403941651156788838e+19,6.404057839075299328e+19,6.404255450347524915e+19,3.612133203116031488e+18,2.349116679428253184e+18
6.167835671342685637e-04,6.339090334606964326e+19,6.435910530207502336e+19,6.437335797991170048e+19,6.437450009043546112e+19,6.437644245628636365e+19,3.551837317812322816e+18,2.309947341576198656e+18
6.151903807615230566e-04,6.321693244259195290e+19,6.419202396137837363e+19,6.420638724723007488e+19,6.420753924268843008e+19,6.420949848216643174e+19,3.581985794295975424e+18,2.329532377276987392e+18
6.183767535070140708e-04,6.356491258924771738e+19,6.452618697152441549e+19,6.454032870957788365e+19,6.454146093396024525e+19,6.454338642580018790e+19,3.521687782450871808e+18,2.290361578549299712e+18
6.167835671342685637e-04,6.339090334607000371e+19,6.435910530207508890e+19,6.437335797991173325e+19,6.437450009043549389e+19,6.437644245628641280e+19,3.551837317812325888e+18,2.309947341576202240e+18
6.199699398797595780e-04,6.373895989799546061e+19,6.469326896729359974e+19,6.470729943617759642e+19,6.470842177321532621e+19,6.471033039068639232e+19,3.491537196993810944e+18,2.270775094419019008e+18
6.183767535070140708e-04,6.356491258924811059e+19,6.452618697152446464e+19,6.454032870957785907e+19,6.454146093396029440e+19,6.454338642580021248e+19,3.521687782450874880e+18,2.290361578549302528e+18
6.215631262525050851e-04,6.391304499669192704e+19,6.486035128693191475e+19,6.487427015965265101e+19,6.487538260816835379e+19,6.487727435092135936e+19,3.461385570222060032e+18,2.251187895409597184e+18
6.199699398797595780e-04,6.373895989799582925e+19,6.469326896729361613e+19,6.470729943617762918e+19,6.470842177321539174e+19,6.471033039068639232e+19,3.491537196993812992e+18,2.270775094419021312e+18
6.231563126252504838e-04,6.408716760820470579e+19,6.502743392796615475e+19,6.504124087998558208e+19,6.504234343882391552e+19,6.504421830648297062e+19,3.431232910915021312e+18,2.231599987745041408e+18
6.215631262525050851e-04,6.391304499669230387e+19,6.486035128693191475e+19,6.487427015965271654e+19,6.487538260816839475e+19,6.487727435092136755e+19,3.461385570222062592e+18,2.251187895409598976e+18
6.247494989979959909e-04,6.426132745394375885e+19,6.519451688792704614e+19,6.520821159711847219e+19,6.520930426514244403e+19,6.521116225733386240e+19,3.401079227850182656e+18,2.212011377651026432e+18
6.231563126252504838e-04,6.408716760820501709e+19,6.502743392796617114e+19,6.504124087998563942e+19,6.504234343882392371e+19,6.504421830648292147e+19,3.431232910915023360e+18,2.231599987745042944e+18
6.263426853707414980e-04,6.443552425383545242e+19,6.536160016435141018e+19,6.537518231100976333e+19,6.537626508706274509e+19,6.537810620341936128e+19,3.370924529802978816e+18,2.192422071352372224e+18
6.247494989979959909e-04,6.426132745394407014e+19,6.519451688792710349e+19,6.520821159711854592e+19,6.520930426514246861e+19,6.521116225733388698e+19,3.401079227850185728e+18,2.212011377651028480e+18
6.279358717434870051e-04,6.460975772633400115e+19,6.552868375470169293e+19,6.554215302164126925e+19,6.554322590456297062e+19,6.554505014472577843e+19,3.340768825546726400e+18,2.172832075074312960e+18
6.263426853707414980e-04,6.443552425383578010e+19,6.536160016435143475e+19,6.537518231100981248e+19,6.537626508706281062e+19,6.537810620341941043e+19,3.370924529802981376e+18,2.192422071352374016e+18
6.295290581162325122e-04,6.478402758847425741e+19,6.569576765646548173e+19,6.570912372896188006e+19,6.571018671760575693e+19,6.571199408122049331e+19,3.310612123853041152e+18,2.153241395042330624e+18
6.279358717434870051e-04,6.460975772633434522e+19,6.552868375470174208e+19,6.554215302164131840e+19,6.554322590456303616e+19,6.554505014472582758e+19,3.340768825546727936e+18,2.172832075074314496e+18
6.311222444889780193e-04,6.495833355585175552e+19,6.586285186714924646e+19,6.587609443290103808e+19,6.587714752614911181e+19,6.587893801286121062e+19,3.280454433493058048e+18,2.133650037482242560e+18
6.295290581162325122e-04,6.478402758847461786e+19,6.569576765646551450e+19,6.570912372896196198e+19,6.571018671760582246e+19,6.571199408122047693e+19,3.310612123853043200e+18,2.153241395042332416e+18
6.327154308617235264e-04,6.513267534263907942e+19,6.602993638422050406e+19,6.604306513341924147e+19,6.604410833020264448e+19,6.604588193960721613e+19,3.250295763234920448e+18,2.114058008621195776e+18
6.311222444889780193e-04,6.495833355585212416e+19,6.586285186714935296e+19,6.587609443290104627e+19,6.587714752614915277e+19,6.587893801286125158e+19,3.280454433493060096e+18,2.133650037482246656e+18
6.343086172344689251e-04,6.530705266160866918e+19,6.619702120510573773e+19,6.621003583049356902e+19,6.621106912973262029e+19,6.621282586145947648e+19,3.220136121845993472e+18,2.094465314685640448e+18
6.327154308617235264e-04,6.513267534263939072e+19,6.602993638422062694e+19,6.604306513341924966e+19,6.604410833020266906e+19,6.604588193960729805e+19,3.250295763234923520e+18,2.114058008621199360e+18
6.359018036072144322e-04,6.548146522409681715e+19,6.636410632725824307e+19,6.637700652409463603e+19,6.637802992472117248e+19,6.637976977839076966e+19,3.189975518090719744e+18,2.074871961903691520e+18
6.343086172344689251e-04,6.530705266160895590e+19,6.619702120510581965e+19,6.621003583049353626e+19,6.621106912973270221e+19,6.621282586145949286e+19,3.220136121845997056e+18,2.094465314685640960e+18
6.374949899799599393e-04,6.565591274004734771e+19,6.653119174809576243e+19,6.654397721417759949e+19,6.654499071510976102e+19,6.654671369038024704e+19,3.159813960733021184e+18,2.055277956503041536e+18
6.359018036072144322e-04,6.548146522409724314e+19,6.636410632725829222e+19,6.637700652409462784e+19,6.637802992472125440e+19,6.637976977839079424e+19,3.189975518090722304e+18,2.074871961903692544e+18
6.390881763527054464e-04,6.583039491807662080e+19,6.669827746503776666e+19,6.671094790069358592e+19,6.671195150085062656e+19,6.671365759739179827e+19,3.129651458534218752e+18,2.035683304712349184e+18
6.374949899799599393e-04,6.565591274004769178e+19,6.653119174809581158e+19,6.654397721417761587e+19,6.654499071510981018e+19,6.654671369038033715e+19,3.159813960733024768e+18,2.055277956503044096e+18
6.406813627254509536e-04,6.600491146538460774e+19,6.686536347549932749e+19,6.687791858359557325e+19,6.687891228192290406e+19,6.688060149938662605e+19,3.099488020254178304e+18,2.016088012759706368e+18
6.390881763527054464e-04,6.583039491807696486e+19,6.669827746503777485e+19,6.671094790069364326e+19,6.671195150085062656e+19,6.671365759739188838e+19,3.129651458534223872e+18,2.035683304712350976e+18
6.422745490981964607e-04,6.617946208784323379e+19,6.703244977689373901e+19,6.704488926283275469e+19,6.704587305831158579e+19,6.704754539632990618e+19,3.069323654651168256e+18,1.996492086873785856e+18
6.406813627254509536e-04,6.600491146538496000e+19,6.686536347549932749e+19,6.687791858359558963e+19,6.687891228192291226e+19,6.688060149938671616e+19,3.099488020254182912e+18,2.016088012759709184e+18
6.438677354709418594e-04,6.635404648997015552e+19,6.719953636662022963e+19,6.721185993834779443e+19,6.721283382999069491e+19,6.721448928820349338e+19,3.039158370482530816e+18,1.976895533283654912e+18
6.422745490981964607e-04,6.617946208784355328e+19,6.703244977689376358e+19,6.704488926283284480e+19,6.704587305831163494e+19,6.704754539632993894e+19,3.069323654651171840e+18,1.996492086873787648e+18
6.454609218436873665e-04,6.652866437495431987e+19,6.736662324204472730e+19,6.737883061012237517e+19,6.737979459693639270e+19,6.738143317498678477e+19,3.008992176503612928e+18,1.957298358218964736e+18
6.438677354709418594e-04,6.635404648997040128e+19,6.719953636662025421e+19,6.721185993834780262e+19,6.721283382999071949e+19,6.721448928820347699e+19,3.039158370482529792e+18,1.976895533283655424e+18
6.470541082164328736e-04,6.670331544465526784e+19,6.753371040053388902e+19,6.754580127808965018e+19,6.754675535908859904e+19,6.754837705665087078e+19,2.978825081468026880e+18,1.937700567909345024e+18
6.454609218436873665e-04,6.652866437495463117e+19,6.736662324204478464e+19,6.737883061012241613e+19,6.737979459693644186e+19,6.738143317498680934e+19,3.008992176503617024e+18,1.957298358218967552e+18
6.486472945891783807e-04,6.687799939963482931e+19,6.770079783941323162e+19,6.771277194222044774e+19,6.771371611641834701e+19,6.771532093314691891e+19,2.948657094128208896e+18,1.918102168585406720e+18
6.470541082164328736e-04,6.670331544465561190e+19,6.753371040053392998e+19,6.754580127808966656e+19,6.754675535908868096e+19,6.754837705665094451e+19,2.978825081468030464e+18,1.937700567909347072e+18
6.502404809619238878e-04,6.705271593914526106e+19,6.786788555601013146e+19,6.787974260248955290e+19,6.788067686889544090e+19,6.788226480442988954e+19,2.918488223234316800e+18,1.898503166477667840e+18
6.486472945891783807e-04,6.687799939963523072e+19,6.770079783941329715e+19,6.771277194222048051e+19,6.771371611641849446e+19,6.771532093314699264e+19,2.948657094128211968e+18,1.918102168585408768e+18
6.518336673346693949e-04,6.722746476117128806e+19,6.803497354766648934e+19,6.804671325886758093e+19,6.804763761649973658e+19,6.804920867049452339e+19,2.888318477534764032e+18,1.878903567817007360e+18
6.502404809619238878e-04,6.705271593914564608e+19,6.786788555601014784e+19,6.787974260248958566e+19,6.788067686889554739e+19,6.788226480442996326e+19,2.918488223234318336e+18,1.898503166477670656e+18
6.534268537074149020e-04,6.740224556245088666e+19,6.820206181171278643e+19,6.821368391131507917e+19,6.821459835920728064e+19,6.821615253133424230e+19,2.858147865775873536e+18,1.859303378834674688e+18
6.518336673346693949e-04,6.722746476117164032e+19,6.803497354766653030e+19,6.804671325886761370e+19,6.804763761649976934e+19,6.804920867049454797e+19,2.888318477534765568e+18,1.878903567817008128e+18
6.550200400801603007e-04,6.757705803840290816e+19,6.836915034547467059e+19,6.838065455978174874e+19,6.838155909696763494e+19,6.838309638690435891e+19,2.827976396704006656e+18,1.839702605762179072e+18
6.534268537074149020e-04,6.740224556245119795e+19,6.820206181171287654e+19,6.821368391131515290e+19,6.821459835920729702e+19,6.821615253133431603e+19,2.858147865775874048e+18,1.859303378834675200e+18
6.566132264529058078e-04,6.775190188321039974e+19,6.853623914625680179e+19,6.854762520423407616e+19,6.854851982976585728e+19,6.855004023717006541e+19,2.797804079064398848e+18,1.820101254831512064e+18
6.550200400801603007e-04,6.757705803840320307e+19,6.836915034547468698e+19,6.838065455978176512e+19,6.838155909696762675e+19,6.838309638690435891e+19,2.827976396704004608e+18,1.839702605762179328e+18
6.582064128256513149e-04,6.792677678983811072e+19,6.870332821132305203e+19,6.871459584461330842e+19,6.871548055757069517e+19,6.871698408208348774e+19,2.767630921599611392e+18,1.800499332274697728e+18
6.566132264529058078e-04,6.775190188321072742e+19,6.853623914625682637e+19,6.854762520423414989e+19,6.854851982976590643e+19,6.855004023717014733e+19,2.797804079064400384e+18,1.820101254831513344e+18
6.597995991983968220e-04,6.810168245001372467e+19,6.887041753795230106e+19,6.888156648087653581e+19,6.888244128035707290e+19,6.888392792164030054e+19,2.737456933051624448e+18,1.780896844324450048e+18
6.582064128256513149e-04,6.792677678983845478e+19,6.870332821132310118e+19,6.871459584461335757e+19,6.871548055757076070e+19,6.871698408208352051e+19,2.767630921599615488e+18,1.800499332274698496e+18
6.613927855711423292e-04,6.827661855424317850e+19,6.903750712340797850e+19,6.904853711298267546e+19,6.904940199808258867e+19,6.905087175581388800e+19,2.707282122160527360e+18,1.761293797213714944e+18
6.597995991983968220e-04,6.810168245001400320e+19,6.887041753795233382e+19,6.888156648087653581e+19,6.888244128035708109e+19,6.888392792164040704e+19,2.737456933051629056e+18,1.780896844324452352e+18
6.629859719438878363e-04,6.845158479184255386e+19,6.920459696498133402e+19,6.921550774089026765e+19,6.921636271069893427e+19,6.921781558457640550e+19,2.677106497665332736e+18,1.741690197176284928e+18
6.613927855711423292e-04,6.827661855424346522e+19,6.903750712340805222e+19,6.904853711298269184e+19,6.904940199808257229e+19,6.905087175581397811e+19,2.707282122160528896e+18,1.761293797213717760e+18
6.645791583166333434e-04,6.862658085094698189e+19,6.937168705990664192e+19,6.938247836456263680e+19,6.938332341817428378e+19,6.938475940786948506e+19,2.646930068303088640e+18,1.722086050445303040e+18
6.629859719438878363e-04,6.845158479184287334e+19,6.920459696498142413e+19,6.921550774089036595e+19,6.921636271069897523e+19,6.921781558457647923e+19,2.677106497665335296e+18,1.741690197176286208e+18
6.661723446893787421e-04,6.880160641850494157e+19,6.953877740543754240e+19,6.954944898397714842e+19,6.955028412047609856e+19,6.955170322567987200e+19,2.616752842810133504e+18,1.702481363254805248e+18
6.645791583166333434e-04,6.862658085094726042e+19,6.937168705990665011e+19,6.938247836456270234e+19,6.938332341817436570e+19,6.938475940786959974e+19,2.646930068303094272e+18,1.722086050445302784e+18
6.677655310621242492e-04,6.897666118030197555e+19,6.970586799878628147e+19,6.971641959907504128e+19,6.971724481758033510e+19,6.971864703799508992e+19,2.586574829921206272e+18,1.682876141838582016e+18
6.661723446893787421e-04,6.880160641850520371e+19,6.953877740543752602e+19,6.954944898397714842e+19,6.955028412047612314e+19,6.955170322567992934e+19,2.616752842810135552e+18,1.702481363254806784e+18
6.693587174348697563e-04,6.915174482099033702e+19,6.987295883715731456e+19,6.988339020980589363e+19,6.988420550945633075e+19,6.988559084479411814e+19,2.556396038369447424e+18,1.663270392431375872e+18
6.677655310621242492e-04,6.897666118030235238e+19,6.970586799878633062e+19,6.971641959907509862e+19,6.971724481758042522e+19,6.971864703799519642e+19,2.586574829921208832e+18,1.682876141838584320e+18
6.709519038076152634e-04,6.932685702404909466e+19,7.004004991776506675e+19,7.005036081615730278e+19,7.005116619607696179e+19,7.005253464604153446e+19,2.526216476886734336e+18,1.643664121267637760e+18
6.693587174348697563e-04,6.915174482099067290e+19,6.987295883715738010e+19,6.988339020980594278e+19,6.988420550945639629e+19,6.988559084479416730e+19,2.556396038369451008e+18,1.663270392431377408e+18
6.725450901803607705e-04,6.950199747186760909e+19,7.020714123783816806e+19,7.021733141808939008e+19,7.021812687738692403e+19,7.021947844170128589e+19,2.496036154203624960e+18,1.624057334582645760e+18
6.709519038076152634e-04,6.932685702404934042e+19,7.004004991776517325e+19,7.005036081615735194e+19,7.005116619607701094e+19,7.005253464604158362e+19,2.526216476886736896e+18,1.643664121267638016e+18
6.741382765531062776e-04,6.967716584569185075e+19,7.037423279457674035e+19,7.038430201553029530e+19,7.038508755339044454e+19,7.038642223177161114e+19,2.465855079049444352e+18,1.604450038611294976e+18
6.725450901803607705e-04,6.950199747186789581e+19,7.020714123783824179e+19,7.021733141808939008e+19,7.021812687738699776e+19,7.021947844170137600e+19,2.496036154203626496e+18,1.624057334582646528e+18
6.757314629258517847e-04,6.985236182565920768e+19,7.054132458514862899e+19,7.055127260845223936e+19,7.055204822405533696e+19,7.055336601619415859e+19,2.435673260151452672e+18,1.584842239589298432e+18
6.741382765531062776e-04,6.967716584569209651e+19,7.037423279457676493e+19,7.038430201553032806e+19,7.038508755339047731e+19,7.038642223177166029e+19,2.465855079049447424e+18,1.604450038611296768e+18
6.773246492985971834e-04,7.002758509085990912e+19,7.070841660670466458e+19,7.071824319680167936e+19,7.071900888934875955e+19,7.072030979494917734e+19,2.405490706237178880e+18,1.565233943752275712e+18
6.757314629258517847e-04,6.985236182565951078e+19,7.054132458514868634e+19,7.055127260845228851e+19,7.055204822405541069e+19,7.055336601619419955e+19,2.435673260151455744e+18,1.584842239589301504e+18
6.789178356713426905e-04,7.020283531926503424e+19,7.087550885643247616e+19,7.088521378055472742e+19,7.088596954925552435e+19,7.088725356803004006e+19,2.375307426032140288e+18,1.545625157336446208e+18
6.773246492985971834e-04,7.002758509086018765e+19,7.070841660670470554e+19,7.071824319680171213e+19,7.071900888934880051e+19,7.072030979494917734e+19,2.405490706237179392e+18,1.565233943752276480e+18
6.805110220440881976e-04,7.037811218782524211e+19,7.104260133149304422e+19,7.105218435964266906e+19,7.105293020372702003e+19,7.105419733537654374e+19,2.345123428261086720e+18,1.526015886578337536e+18
6.789178356713426905e-04,7.020283531926537830e+19,7.087550885643254170e+19,7.088521378055483392e+19,7.088596954925561446e+19,7.088725356803004826e+19,2.375307426032143360e+18,1.545625157336447232e+18
6.821042084168337048e-04,7.055341537240639898e+19,7.120969402902808986e+19,7.121915493403219558e+19,7.121989085273241190e+19,7.122114109696419430e+19,2.314938721647059968e+18,1.506406137714683904e+18
6.805110220440881976e-04,7.037811218782556160e+19,7.104260133149313434e+19,7.105218435964274278e+19,7.105293020372707738e+19,7.105419733537657651e+19,2.345123428261090816e+18,1.526015886578339072e+18
6.836973947895792119e-04,7.072874454786673869e+19,7.137678694618968883e+19,7.138612550370819277e+19,7.138685149622064742e+19,7.138808485275217920e+19,2.284753314911298816e+18,1.486795916982451456e+18
6.821042084168337048e-04,7.055341537240665293e+19,7.120969402902817997e+19,7.121915493403225293e+19,7.121989085273250202e+19,7.122114109696425984e+19,2.314938721647063040e+18,1.506406137714684416e+18
6.852905811623247190e-04,7.090409938800638362e+19,7.154388008009479782e+19,7.155309606860827034e+19,7.155381213415434650e+19,7.155502860273275699e+19,2.254567216775546624e+18,1.467185230618995200e+18
6.836973947895792119e-04,7.072874454786698445e+19,7.137678694618972979e+19,7.138612550370820915e+19,7.138685149622066381e+19,7.138808485275226931e+19,2.284753314911302912e+18,1.486795916982451968e+18
6.868837675350701177e-04,7.107947956564126106e+19,7.171097342788942234e+19,7.172006662870173286e+19,7.172077276653137101e+19,7.172197234687124275e+19,2.224380435959552768e+18,1.447574084861957120e+18
6.852905811623247190e-04,7.090409938800656384e+19,7.154388008009481421e+19,7.155309606860836045e+19,7.155381213415435469e+19,7.155502860273283891e+19,2.254567216775549952e+18,1.467185230618996224e+18
6.884769539078156248e-04,7.125488475257211290e+19,7.187806698670161101e+19,7.188703718395450982e+19,7.188773339332012442e+19,7.188891608515165389e+19,2.194192981181185280e+18,1.427962485948906496e+18
6.868837675350701177e-04,7.107947956564143309e+19,7.171097342788942234e+19,7.172006662870176563e+19,7.172077276653132186e+19,7.172197234687122637e+19,2.224380435959554304e+18,1.447574084861958400e+18
6.900701402805611319e-04,7.143031461961589555e+19,7.204516075366888243e+19,7.205400773431141171e+19,7.205469401446983270e+19,7.205585981755784397e+19,2.164004861158145792e+18,1.408350440117757952e+18
6.884769539078156248e-04,7.125488475257235866e+19,7.187806698670170112e+19,7.188703718395461632e+19,7.188773339332018995e+19,7.188891608515170304e+19,2.194192981181188864e+18,1.427962485948908800e+18
6.916633266533066390e-04,7.160576883658865050e+19,7.221225472585908224e+19,7.222097827973088051e+19,7.222165462994047795e+19,7.222280354406135398e+19,2.133816084606905344e+18,1.388737953607108864e+18
6.900701402805611319e-04,7.143031461961612493e+19,7.204516075366900531e+19,7.205400773431151821e+19,7.205469401446991462e+19,7.205585981755787674e+19,2.164004861158148864e+18,1.408350440117758720e+18
6.932565130260521461e-04,7.178124707237839667e+19,7.237934890035617792e+19,7.238794882015478579e+19,7.238861523972234445e+19,7.238974726461108224e+19,2.103626660242055168e+18,1.369125032655094272e+18
6.916633266533066390e-04,7.160576883658889626e+19,7.221225472585913139e+19,7.222097827973095424e+19,7.222165462994054349e+19,7.222280354406140314e+19,2.133816084606906880e+18,1.388737953607110400e+18
6.948496993987976532e-04,7.195674899491153510e+19,7.254644327425475379e+19,7.255491935554029158e+19,7.255557584377881395e+19,7.255669097916471706e+19,2.073436596778693120e+18,1.349511683501005056e+18
6.932565130260521461e-04,7.178124707237861786e+19,7.237934890035618611e+19,7.238794882015482675e+19,7.238861523972243456e+19,7.238974726461113139e+19,2.103626660242058496e+18,1.369125032655095552e+18
6.964428857715431603e-04,7.213227427116217958e+19,7.271353784462423654e+19,7.272188988583281459e+19,7.272253644206110310e+19,7.272363468772330701e+19,2.043245902930559232e+18,1.329897912383679744e+18
6.948496993987976532e-04,7.195674899491174810e+19,7.254644327425487667e+19,7.255491935554034893e+19,7.255557584377886310e+19,7.255669097916470067e+19,2.073436596778695680e+18,1.349511683501006336e+18
6.980360721442885590e-04,7.230782256722415616e+19,7.288063260852782694e+19,7.288886041098852762e+19,7.288949703456663142e+19,7.289057839025144627e+19,2.013054587410042880e+18,1.310283725542159104e+18
6.964428857715431603e-04,7.213227427116238438e+19,7.271353784462431027e+19,7.272188988583289651e+19,7.272253644206112768e+19,7.272363468772333158e+19,2.043245902930562816e+18,1.329897912383680768e+18
6.996292585170340661e-04,7.248339354827841536e+19,7.304772756302226227e+19,7.305583093101176422e+19,7.305645762123515494e+19,7.305752208671168922e+19,1.982862658927392000e+18,1.290669129215651328e+18
6.980360721442885590e-04,7.230782256722432819e+19,7.288063260852785152e+19,7.288886041098857677e+19,7.288949703456666419e+19,7.289057839025142170e+19,2.013054587410044672e+18,1.310283725542159872e+18
7.012224448897795732e-04,7.265898687860468941e+19,7.321482270516691763e+19,7.322280144586381722e+19,7.322341820205331251e+19,7.322446577708311347e+19,1.952670126193371136e+18,1.271054129643625216e+18
6.996292585170340661e-04,7.248339354827862016e+19,7.304772756302236877e+19,7.305583093101181338e+19,7.305645762123520410e+19,7.305752208671177933e+19,1.982862658927394560e+18,1.290669129215652608e+18
7.028156312625250804e-04,7.283460222158271283e+19,7.338191803197961011e+19,7.338977195548406579e+19,7.339037877700131226e+19,7.339140946131740262e+19,1.922476997917215744e+18,1.251438733066485248e+18
7.012224448897795732e-04,7.265898687860495155e+19,7.321482270516704870e+19,7.322280144586384998e+19,7.322341820205333709e+19,7.322446577708320358e+19,1.952670126193372672e+18,1.271054129643626496e+18
7.044088176352705875e-04,7.301023923974248858e+19,7.354901354051513549e+19,7.355674245981680435e+19,7.355733934605323469e+19,7.355835313938703974e+19,1.892283282807475200e+18,1.231822945724346624e+18
7.028156312625250804e-04,7.283460222158295040e+19,7.338191803197964288e+19,7.338977195548411494e+19,7.339037877700135322e+19,7.339140946131749274e+19,1.922476997917216512e+18,1.251438733066487296e+18
7.060020040080160946e-04,7.318589759475848806e+19,7.371610922781401907e+19,7.372371295882158899e+19,7.372429990917964595e+19,7.372529681129151693e+19,1.862088989571790080e+18,1.212206773857793536e+18
7.044088176352705875e-04,7.301023923974275891e+19,7.354901354051520102e+19,7.355674245981688627e+19,7.355733934605327565e+19,7.355835313938706432e+19,1.892283282807477504e+18,1.231822945724348160e+18
7.075951903807616017e-04,7.336157694746771456e+19,7.388320509092347904e+19,7.389068345246610227e+19,7.389126046635050598e+19,7.389224047697012326e+19,1.831894126916385536e+18,1.192590223707552000e+18
7.060020040080160946e-04,7.318589759475873382e+19,7.371610922781406003e+19,7.372371295882162176e+19,7.372429990917969510e+19,7.372529681129158246e+19,1.862088989571793152e+18,1.212206773857794304e+18
7.091883767535070004e-04,7.353727695784421786e+19,7.405030112686217626e+19,7.405765394070328115e+19,7.405822101752089805e+19,7.405918413641018573e+19,1.801698703546879744e+18,1.172973301514204416e+18
